"","Name","Location","Nat_Inv","Invasive","record"
"511","Agropyron cristatum","Kansas","Introduced","Invasive",8
"532","Agropyron cristatum","Massachusetts","Introduced","Invasive",8
"552","Agropyron cristatum","Minnesota","Introduced","Invasive",8
"562","Agropyron cristatum","Missouri","Introduced","Invasive",8
"572","Agropyron cristatum","Montana","Introduced","Invasive",8
"582","Agropyron cristatum","Nebraska","Introduced","Invasive",8
"592","Agropyron cristatum","Nevada","Introduced","Invasive",8
"611","Agropyron cristatum","New Mexico","Introduced","Invasive",8
"621","Agropyron cristatum","New York","Introduced","Invasive",8
"631","Agropyron cristatum","North Dakota","Introduced","Invasive",8
"651","Agropyron cristatum","Oregon","Introduced","Invasive",8
"661","Agropyron cristatum","South Dakota","Introduced","Invasive",8
"672","Agropyron cristatum","Tennessee","Introduced","Invasive",8
"681","Agropyron cristatum","Texas","Introduced","Invasive",8
"691","Agropyron cristatum","Utah","Introduced","Invasive",8
"701","Agropyron cristatum","Virginia","Introduced","Invasive",8
"711","Agropyron cristatum","Washington","Introduced","Invasive",8
"721","Agropyron cristatum","Wyoming","Introduced","Invasive",8
"752","Agropyron cristatum","Peru","Introduced","Invasive",8
"2611","Xyris complanata","Hawaii","Introduced","Invasive",7
"1411","Themeda arguens","Singapore","","Invasive",6
"24110","Themeda arguens","Jamaica","Introduced","Invasive",6
"30110","Themeda arguens","Fiji","Introduced","Invasive",6
"17110","Agrostis capillaris","Saint Helena","Introduced","Invasive",3
"332","Agrostis capillaris","USA","Introduced","Invasive",3
"671","Agrostis capillaris","Virginia","Introduced","Invasive",3
"751","Agrostis capillaris","South Georgia and the South Sandwich Islands","Introduced","Invasive",3
"1201","Agrostis capillaris","New South Wales","Introduced","Invasive",3
"1211","Agrostis capillaris","South Australia","Introduced","Invasive",3
"1221","Agrostis capillaris","Tasmania","Introduced","Invasive",3
