ID	Family	taxa	Trait	Data	DataType	Method	Source	Region2	Redundancy
R00106	Polygalaceae	Polygala vulgaris	RespFire	no	categorical	measure	Iglesia1998	W	NA
C07361	Polygalaceae	Polygala vulgaris	RespFire	yes	categorical	experience	Alberdi2002	W	NA
R01206	Polygalaceae	Polygala vulgaris	RespFire	yes	categorical	compilation	Arnan2007	W	NA
C07451	Polygalaceae	Polygala vulgaris	SeedlEmerg	no	categorical	experience	Alberdi2002	W	NA
R02909	Polygalaceae	Polygala vulgaris	SeedlEmerg	yes	categorical	measure	Iglesia1998	W	NA
R03837	Polygalaceae	Polygala vulgaris	SeedlEmerg	yes	categorical	compilation	Arnan2007	W	NA
C06538	Polygalaceae	Polygala vulgaris	SeedlEmerg	yes	categorical	measure	Trabaud2002	W	NA
C02923	Polygonaceae	Rumex acetosella	DispMode	anemochory	categorical	compilation	Valbuena2001	W	NA
C02468	Polygonaceae	Rumex acetosella	RespFire	yes	categorical	compilation	Valbuena2001	W	NA
C04155	Polygonaceae	Rumex acetosella	SeedlEmerg	yes	categorical	measure	Ferrandis1999c	W	NA
C02518	Polygonaceae	Rumex acetosella	SeedlEmerg	yes	categorical	compilation	Valbuena2001	W	NA
C08366	Polygonaceae	Rumex acetosella ssp. multifidus	SeedBank	soil	categorical	measure	Peco2003	W	NA
C08329	Polygonaceae	Rumex acetosella ssp. multifidus	SeedBankLong	persistent/veg	semi-quantitative conditional	measure	Peco2003	W	NA
C08438	Polygonaceae	Rumex acetosella ssp. multifidus	SeedMass	0.36	quantitative	measure	Azcarate2002	W	NA
C05436	Polygonaceae	Rumex bucephalophorus	DispMode	zoochory	categorical	compilation	Kazanis2004a	E	NA
C05336	Polygonaceae	Rumex bucephalophorus	DispMode	anemochory	categorical	compilation	Kazanis2004a	E	NA
C07906	Polygonaceae	Rumex bucephalophorus	Height	0.03	quantitative	measure	FdezAles1993	W	NA
R00812	Polygonaceae	Rumex bucephalophorus	RespFire	no	categorical	compilation	Kazanis2004a	E	NA
R03517	Polygonaceae	Rumex bucephalophorus	SeedlEmerg	no	categorical	compilation	Kazanis2004a	E	NA
C07864	Polygonaceae	Rumex bucephalophorus	SeedMass	0.16	quantitative	measure	FdezAles1993	W	NA
E03489	Primulaceae	Anagallis arvensis	DispMode	autochory	categorical	compilation	Kazanis2005	E	NA
E00997	Primulaceae	Anagallis arvensis	FruitType	dry	categorical	experience	Murcia	W	NA
C01330	Primulaceae	Anagallis arvensis	FruitType	dry	categorical	experience	Valencia	W	NA
E03490	Primulaceae	Anagallis arvensis	FruitType	dry	categorical	general reference	Tutin1964	U	NA
E03491	Primulaceae	Anagallis arvensis	Height	0.3	quantitative	general reference	Tutin1964	U	NA
C00238	Primulaceae	Anagallis arvensis	Height	0.2	quantitative	general reference	Mateo1990	W	NA
E00998	Primulaceae	Anagallis arvensis	Height	0.1	quantitative	measure	Murcia	W	NA
E01000	Primulaceae	Anagallis arvensis	LeafShape	broad	categorical	experience	Murcia	W	NA
C00789	Primulaceae	Anagallis arvensis	LeafShape	broad	categorical	experience	Valencia	W	NA
E03493	Primulaceae	Anagallis arvensis	LeafSize	very small	semi-quantitative	experience	Attica	E	NA
C00884	Primulaceae	Anagallis arvensis	LeafSize	small	semi-quantitative	experience	Valencia	W	NA
E03496	Primulaceae	Anagallis arvensis	Propagule	seed	categorical	experience	Attica	E	NA
C01424	Primulaceae	Anagallis arvensis	Propagule	seed	categorical	experience	Valencia	W	NA
E01002	Primulaceae	Anagallis arvensis	Propagule	seed	categorical	experience	Murcia	W	NA
C06704	Primulaceae	Anagallis arvensis	RespFire	no	categorical	compilation	Arianoutsou2000	E	188
E03497	Primulaceae	Anagallis arvensis	RespFire	no	semi-quantitative	compilation	Kazanis2005	E	188
R00519	Primulaceae	Anagallis arvensis	RespFire	no	categorical	measure	Caturla2000	W	NA
R00373	Primulaceae	Anagallis arvensis	RespFire	no	categorical	measure	Buhk2005a	W	NA
R00748	Primulaceae	Anagallis arvensis	RespFire	no	categorical	compilation	Kazanis2004a	E	188
C06870	Primulaceae	Anagallis arvensis	RespFire	no	categorical	compilation	Arianoutsou2000	M	NA
C04591	Primulaceae	Anagallis arvensis	RespFire	no	categorical	measure	Thanos1996	E	NA
R01027	Primulaceae	Anagallis arvensis	RespFire	no	categorical	measure	Abad1996	W	NA
E05622	Primulaceae	Anagallis arvensis	RespFire	no	categorical	experience	Turkmen2005	M	NA
C06251	Primulaceae	Anagallis arvensis	SeedBank	soil	categorical	compilation	Kazanis2004a	E	232
E03498	Primulaceae	Anagallis arvensis	SeedBank	soil	categorical	compilation	Kazanis2005	E	232
C06337	Primulaceae	Anagallis arvensis	SeedBankLong	persistent/unk	semi-quantitative conditional	compilation	Kazanis2004a	E	262
E05218	Primulaceae	Anagallis arvensis	SeedBankLong	persistent/unk	semi-quantitative conditional	compilation	Kazanis2005	E	262
R03242	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Caturla2000	W	NA
E03499	Primulaceae	Anagallis arvensis	SeedlEmerg	high	semi-quantitative	compilation	Kazanis2005	E	285
R03453	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	compilation	Kazanis2004a	E	285
C06782	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	compilation	Arianoutsou2000	E	285
R03729	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Abad1996	W	NA
C06980	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	compilation	Arianoutsou2000	M	NA
C04592	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Thanos1996	E	NA
C03446	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Ferrandis1996a	W	NA
R03600	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Thanos1989	E	NA
E01005	Primulaceae	Anagallis arvensis	SeedlEmerg	high	semi-quantitative	measure	Murcia	W	705
R03141	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	measure	Buhk2005a	W	705
E05623	Primulaceae	Anagallis arvensis	SeedlEmerg	yes	categorical	experience	Turkmen2005	M	NA
C01186	Primulaceae	Anagallis arvensis	SeedMass	very light	semi-quantitative	experience	Valencia	W	NA
E03631	Primulaceae	Asterolinon linum-stellatum	DispMode	autochory	categorical	compilation	Kazanis2005	E	NA
C01332	Primulaceae	Asterolinon linum-stellatum	FruitType	dry	categorical	experience	Valencia	W	NA
E03632	Primulaceae	Asterolinon linum-stellatum	FruitType	dry	categorical	general reference	Tutin1964	U	NA
E00165	Primulaceae	Asterolinon linum-stellatum	FruitType	dry	categorical	experience	Murcia	W	NA
S00007	Primulaceae	Asterolinon linum-stellatum	HeatStimGerm	unaffected/L_H	semi-quantitative conditional	measure	Buhk2006a	W	NA
E03633	Primulaceae	Asterolinon linum-stellatum	Height	0.1	quantitative	general reference	Tutin1964	U	NA
E00167	Primulaceae	Asterolinon linum-stellatum	Height	0.1	quantitative	measure	Murcia	W	NA
C00240	Primulaceae	Asterolinon linum-stellatum	Height	0.15	quantitative	general reference	Mateo1990	W	NA
E00169	Primulaceae	Asterolinon linum-stellatum	LeafShape	linear	categorical	experience	Murcia	W	NA
C00791	Primulaceae	Asterolinon linum-stellatum	LeafShape	broad	categorical	experience	Valencia	W	NA
C00886	Primulaceae	Asterolinon linum-stellatum	LeafSize	very small	semi-quantitative	experience	Valencia	W	NA
E03635	Primulaceae	Asterolinon linum-stellatum	LeafSize	very small	semi-quantitative	experience	Attica	E	NA
E00171	Primulaceae	Asterolinon linum-stellatum	Propagule	seed	categorical	experience	Murcia	W	NA
C01425	Primulaceae	Asterolinon linum-stellatum	Propagule	seed	categorical	experience	Valencia	W	NA
E03638	Primulaceae	Asterolinon linum-stellatum	Propagule	seed	categorical	experience	Attica	E	NA
C03790	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	measure	Buhk2005b	W	84
R01026	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	measure	Abad1996	W	NA
C06871	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	compilation	Arianoutsou2000	M	NA
C04595	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	measure	Thanos1996	E	NA
R00978	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	compilation	Cuco1987	W	NA
C07318	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	experience	Alberdi2002	W	NA
R00381	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	measure	Buhk2006a	W	84
R00773	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	compilation	Kazanis2004a	E	189
R00530	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	measure	Caturla2000	W	NA
E03639	Primulaceae	Asterolinon linum-stellatum	RespFire	no	semi-quantitative	compilation	Kazanis2005	E	189
C06705	Primulaceae	Asterolinon linum-stellatum	RespFire	no	categorical	compilation	Arianoutsou2000	E	189
C07970	Primulaceae	Asterolinon linum-stellatum	RootDepth	0.14	quantitative	measure	GuerreroCampo2006	W	NA
E03640	Primulaceae	Asterolinon linum-stellatum	SeedBank	soil	categorical	compilation	Kazanis2005	E	NA
C08332	Primulaceae	Asterolinon linum-stellatum	SeedBank	soil	categorical	measure	Peco2003	W	NA
C08275	Primulaceae	Asterolinon linum-stellatum	SeedBankLong	persistent/veg	semi-quantitative conditional	measure	Peco2003	W	NA
C04217	Primulaceae	Asterolinon linum-stellatum	SeedBankLong	transient/dor	semi-quantitative conditional	measure	Buhk2006a	W	NA
E00174	Primulaceae	Asterolinon linum-stellatum	SeedBankLong	transient/bur	semi-quantitative conditional	measure	Buhk2008	W	NA
E05228	Primulaceae	Asterolinon linum-stellatum	SeedBankLong	persistent/unk	semi-quantitative conditional	compilation	Kazanis2005	E	NA
C03457	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	no	categorical	measure	Ferrandis1996a	W	NA
R03728	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	measure	Abad1996	W	NA
E00175	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	high	semi-quantitative	measure	Murcia	W	714
C03793	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	measure	Buhk2005b	W	714
C04596	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	measure	Thanos1996	E	NA
R03247	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	measure	Caturla2000	W	NA
R03478	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	no	categorical	compilation	Kazanis2004a	E	NA
C06783	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	compilation	Arianoutsou2000	E	497
R03674	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	compilation	Cuco1987	W	NA
E03641	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	high	semi-quantitative	compilation	Kazanis2005	E	497
C07408	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	experience	Alberdi2002	W	NA
C04149	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	measure	Ferrandis1999c	W	NA
C06981	Primulaceae	Asterolinon linum-stellatum	SeedlEmerg	yes	categorical	compilation	Arianoutsou2000	M	NA
C08371	Primulaceae	Asterolinon linum-stellatum	SeedMass	0.29	quantitative	measure	Azcarate2002	W	NA
C01347	Primulaceae	Coris monspeliensis	FruitType	dry	categorical	experience	Valencia	W	NA
C03329	Primulaceae	Coris monspeliensis	FruitType	dry	categorical	experience	Lloret1998	W	NA
P00033	Primulaceae	Coris monspeliensis	HeatStimGerm	unaffected/LMH	semi-quantitative conditional	measure	Moreira2010	W	NA
C00256	Primulaceae	Coris monspeliensis	Height	0.25	quantitative	general reference	Mateo1990	W	NA
C00567	Primulaceae	Coris monspeliensis	LeafPhenology	evergreen	categorical	experience	Valencia	W	NA
C00807	Primulaceae	Coris monspeliensis	LeafShape	linear	categorical	experience	Valencia	W	NA
C00902	Primulaceae	Coris monspeliensis	LeafSize	very small	semi-quantitative	experience	Valencia	W	NA
C06613	Primulaceae	Coris monspeliensis	MatSap	early	semi-quantitative	measure	Trabaud2002	W	NA
P00005	Primulaceae	Coris monspeliensis	OtherCues	stimulation/smk	semi-quantitative conditional	measure	Moreira2010	W	NA
C01438	Primulaceae	Coris monspeliensis	Propagule	seed	categorical	experience	Valencia	W	NA
R01074	Primulaceae	Coris monspeliensis	RespFire	no	categorical	measure	Abad1996	W	NA
R00945	Primulaceae	Coris monspeliensis	RespFire	no	categorical	compilation	Cuco1987	W	576
R01073	Primulaceae	Coris monspeliensis	RespFire	yes	categorical	measure	Abad1996	W	NA
C06487	Primulaceae	Coris monspeliensis	RespFire	no	categorical	measure	Trabaud2002	W	NA
C03315	Primulaceae	Coris monspeliensis	RespFire	no	categorical	measure	Lloret1998	W	577
C08904	Primulaceae	Coris monspeliensis	RespFire	yes	categorical	experience	Valencia	W	NA
R01237	Primulaceae	Coris monspeliensis	RespFire	no	categorical	compilation	Lloret2003	W	576-577
C07996	Primulaceae	Coris monspeliensis	RootDepth	0.52	quantitative	measure	GuerreroCampo2006	W	NA
C00977	Primulaceae	Coris monspeliensis	SeedBank	soil	categorical	measure	Abad1996	W	NA
C05145	Primulaceae	Coris monspeliensis	SeedBankLong	persistent/veg	semi-quantitative conditional	measure	Abad1996	W	NA
C05092	Primulaceae	Coris monspeliensis	SeedlEmerg	yes	categorical	measure	Casals2005	W	NA
R03641	Primulaceae	Coris monspeliensis	SeedlEmerg	yes	categorical	compilation	Cuco1987	W	643
R03775	Primulaceae	Coris monspeliensis	SeedlEmerg	yes	categorical	measure	Abad1996	W	NA
R03868	Primulaceae	Coris monspeliensis	SeedlEmerg	yes	categorical	compilation	Lloret2003	W	643
C06543	Primulaceae	Coris monspeliensis	SeedlEmerg	yes	categorical	measure	Trabaud2002	W	NA
C10798	Primulaceae	Coris monspeliensis	SeedMass	0.73	quantitative	measure	Valencia	W	NA
C01194	Primulaceae	Coris monspeliensis	SeedMass	very light	semi-quantitative	experience	Valencia	W	NA
C10756	Primulaceae	Coris monspeliensis	SeedMass	0.748	quantitative	measure	Pausas2008	W	NA
E03064	Primulaceae	Cyclamen graecum	BudSource	storage organs	categorical	experience	Attica	E	700
R02074	Primulaceae	Cyclamen graecum	BudSource	storage organs	categorical	compilation	Kazanis2004a	E	700
E03066	Primulaceae	Cyclamen graecum	DispMode	endozoochory	categorical	compilation	Kazanis2005	E	NA
E03067	Primulaceae	Cyclamen graecum	FruitType	fleshy	categorical	general reference	Tutin1964	U	NA
E03068	Primulaceae	Cyclamen graecum	Height	0.2	quantitative	general reference	Tutin1964	U	NA
E03070	Primulaceae	Cyclamen graecum	LeafSize	medium	semi-quantitative	experience	Attica	E	NA
E03073	Primulaceae	Cyclamen graecum	Propagule	fruit	categorical	experience	Attica	E	NA
E03074	Primulaceae	Cyclamen graecum	RespFire	high	semi-quantitative	compilation	Kazanis2005	E	163
C06690	Primulaceae	Cyclamen graecum	RespFire	yes	categorical	compilation	Arianoutsou2000	E	163
C04593	Primulaceae	Cyclamen graecum	RespFire	yes	categorical	measure	Thanos1996	E	NA
R00638	Primulaceae	Cyclamen graecum	RespFire	yes	categorical	compilation	Kazanis2004a	E	163
E03075	Primulaceae	Cyclamen graecum	SeedBankLong	transient/unk	semi-quantitative conditional	experience	Attica	E	NA
R03343	Primulaceae	Cyclamen graecum	SeedlEmerg	no	categorical	compilation	Kazanis2004a	E	333
C04594	Primulaceae	Cyclamen graecum	SeedlEmerg	no	categorical	measure	Thanos1996	E	NA
E03076	Primulaceae	Cyclamen graecum	SeedlEmerg	no	semi-quantitative	compilation	Kazanis2005	E	333
C06768	Primulaceae	Cyclamen graecum	SeedlEmerg	yes	categorical	compilation	Arianoutsou2000	E	NA
R00478	Primulaceae	Cyclamen persicum	RespFire	yes	categorical	compilation	Naveh1975	U	NA
E05625	Primulaceae	Cyclamen persicum	RespFire	yes	categorical	experience	Turkmen2005	M	NA
R03209	Primulaceae	Cyclamen persicum	SeedlEmerg	yes	categorical	compilation	Naveh1975	U	NA
E03091	Ranunculaceae	Anemone coronaria	BudSource	storage organs	categorical	experience	Attica	E	NA
E03092	Ranunculaceae	Anemone coronaria	DispMode	autochory	categorical	compilation	Kazanis2005	E	NA
E03093	Ranunculaceae	Anemone coronaria	FruitType	dry	categorical	general reference	Strid1997	E	NA
E03094	Ranunculaceae	Anemone coronaria	Height	0.1	quantitative	general reference	Strid1997	E	NA
E03096	Ranunculaceae	Anemone coronaria	LeafSize	medium	semi-quantitative	experience	Attica	E	NA
E03099	Ranunculaceae	Anemone coronaria	Propagule	seed	categorical	experience	Attica	E	NA
C06687	Ranunculaceae	Anemone coronaria	RespFire	yes	categorical	compilation	Arianoutsou2000	E	445
E03100	Ranunculaceae	Anemone coronaria	RespFire	high	semi-quantitative	compilation	Kazanis2005	E	445
C06849	Ranunculaceae	Anemone coronaria	RespFire	yes	categorical	compilation	Arianoutsou2000	M	NA
E03101	Ranunculaceae	Anemone coronaria	SeedBankLong	transient/unk	semi-quantitative conditional	experience	Attica	E	NA
C06959	Ranunculaceae	Anemone coronaria	SeedlEmerg	no	categorical	compilation	Arianoutsou2000	M	NA
E03102	Ranunculaceae	Anemone coronaria	SeedlEmerg	no	semi-quantitative	compilation	Kazanis2005	E	489
C06765	Ranunculaceae	Anemone coronaria	SeedlEmerg	no	categorical	compilation	Arianoutsou2000	E	489
R00867	Ranunculaceae	Anemone palmata	RespFire	yes	categorical	experience	Trabaud1997	W	NA
C01767	Ranunculaceae	Anemone palmata	SeedBankLong	transient/veg	semi-quantitative conditional	measure	Trabaud1997	W	NA
R03572	Ranunculaceae	Anemone palmata	SeedlEmerg	yes	categorical	experience	Trabaud1997	W	NA
R02075	Ranunculaceae	Anemone pavonina	BudSource	storage organs	categorical	compilation	Kazanis2004a	E	NA
R00639	Ranunculaceae	Anemone pavonina	RespFire	yes	categorical	compilation	Kazanis2004a	E	NA
R03344	Ranunculaceae	Anemone pavonina	SeedlEmerg	no	categorical	compilation	Kazanis2004a	E	NA
R03590	Ranunculaceae	Anemone pavonina	SeedlEmerg	yes	categorical	measure	Thanos1989	E	NA
C06831	Ranunculaceae	Clematis cirrhosa	RespFire	yes	categorical	compilation	Arianoutsou2000	M	NA
R00474	Ranunculaceae	Clematis cirrhosa	RespFire	yes	categorical	compilation	Naveh1975	U	NA
R03205	Ranunculaceae	Clematis cirrhosa	SeedlEmerg	no	categorical	compilation	Naveh1975	U	NA
C06941	Ranunculaceae	Clematis cirrhosa	SeedlEmerg	no	categorical	compilation	Arianoutsou2000	M	NA
C05484	Ranunculaceae	Clematis flammula	DispMode	anemochory	categorical	compilation	Trabaud1992	U	NA
C01472	Ranunculaceae	Clematis flammula	DispMode	anemochory	categorical	experience	Valencia	W	NA
C01291	Ranunculaceae	Clematis flammula	FruitType	dry	categorical	experience	Valencia	W	NA
C00196	Ranunculaceae	Clematis flammula	Height	4	quantitative	general reference	Mateo1990	W	NA
C00749	Ranunculaceae	Clematis flammula	LeafShape	broad	categorical	experience	Valencia	W	NA
C00844	Ranunculaceae	Clematis flammula	LeafSize	medium	semi-quantitative	experience	Valencia	W	NA
C06597	Ranunculaceae	Clematis flammula	MatResp	early	semi-quantitative	measure	Trabaud2002	W	NA
S00309	Ranunculaceae	Clematis flammula	OtherCues	unaffected/smk	semi-quantitative conditional	measure	Crosti2006	U	NA
C01384	Ranunculaceae	Clematis flammula	Propagule	fruit	categorical	experience	Valencia	W	NA
C06495	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	measure	Trabaud2002	W	NA
R00942	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	compilation	Cuco1987	W	20
E02044	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	experience	SBarcelona	W	NA
C05027	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	experience	Valencia	W	NA
R00202	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	experience	Trabaud1992	W	NA
R00028	Ranunculaceae	Clematis flammula	RespFire	yes	categorical	measure	Papio1988	W	20
C04265	Ranunculaceae	Clematis flammula	SeedBank	soil	categorical	compilation	Crosti2006	U	NA
C05183	Ranunculaceae	Clematis flammula	SeedBankLong	persistent/unk	semi-quantitative conditional	compilation	Crosti2006	U	NA
E02045	Ranunculaceae	Clematis flammula	SeedlEmerg	no	categorical	experience	SBarcelona	W	NA
R02970	Ranunculaceae	Clematis flammula	SeedlEmerg	yes	categorical	experience	Trabaud1992	W	NA
R02835	Ranunculaceae	Clematis flammula	SeedlEmerg	no	categorical	measure	Papio1988	W	48
R03638	Ranunculaceae	Clematis flammula	SeedlEmerg	no	categorical	compilation	Cuco1987	W	48
C06551	Ranunculaceae	Clematis flammula	SeedlEmerg	no	categorical	measure	Trabaud2002	W	NA
C01149	Ranunculaceae	Clematis flammula	SeedMass	5.62	quantitative	measure	BLlavors2001	W	NA
C05239	Ranunculaceae	Clematis vitalba	DispMode	zoochory	categorical	compilation	Kazanis2004a	E	NA
S00218	Ranunculaceae	Clematis vitalba	HeatStimGerm	unaffected/LM_	semi-quantitative conditional	measure	Salvador1995	W	NA
S00310	Ranunculaceae	Clematis vitalba	OtherCues	stimulation/smk	semi-quantitative conditional	measure	Crosti2006	U	NA
E02047	Ranunculaceae	Clematis vitalba	RespFire	yes	categorical	experience	SBarcelona	W	575
R01291	Ranunculaceae	Clematis vitalba	RespFire	yes	categorical	experience	Salvador1995	W	575
